id,user_id,event_id,ticket_price,payment_method,status,date
14468,2013,51,2000,Debit Card,accepted,2020-07-12
14469,2370,51,500,Cash,accepted,2020-07-12
14470,924,51,1000,Cash,accepted,2020-07-12
14471,126,51,2000,Paypal,accepted,2020-07-12
14472,1916,51,2000,Paypal,rejected,2020-07-12
14473,681,51,500,Paypal,accepted,2020-07-12
14474,304,51,700,Paypal,accepted,2020-07-12
14475,1797,51,1000,Paypal,accepted,2020-07-12
14476,565,51,500,Paypal,accepted,2020-07-12
14477,965,51,2000,Cash,accepted,2020-07-12
14478,528,51,500,Cash,accepted,2020-07-12
14479,1507,51,1000,Cash,accepted,2020-07-12
14480,1064,51,1000,Debit Card,accepted,2020-07-12
14481,1771,51,2000,Cash,accepted,2020-07-12
14482,903,51,2000,Cash,rejected,2020-07-12
14483,2373,51,2000,Debit Card,accepted,2020-07-12
14484,1496,51,1000,Paypal,rejected,2020-07-12
14485,1435,51,2000,Debit Card,accepted,2020-07-12
14486,1778,51,500,Cash,accepted,2020-07-12
14487,519,51,500,Debit Card,accepted,2020-07-12
14488,2148,51,2000,Cash,rejected,2020-07-12
14489,988,51,1000,Cash,accepted,2020-07-12
14490,1467,51,700,Cash,rejected,2020-07-12
14491,1224,51,700,Cash,rejected,2020-07-12
14492,822,51,500,Debit Card,accepted,2020-07-12
14493,2326,51,500,Cash,rejected,2020-07-12
14494,1841,51,1000,Debit Card,accepted,2020-07-12
14495,2483,51,1000,Paypal,rejected,2020-07-12
14496,714,51,2000,Cash,rejected,2020-07-12
14497,1849,51,1000,Cash,accepted,2020-07-12
14498,2033,51,1000,Debit Card,accepted,2020-07-12
14499,1105,51,700,Cash,accepted,2020-07-12
14500,1216,51,500,Cash,accepted,2020-07-12
14501,1689,51,500,Cash,accepted,2020-07-12
14502,200,51,1000,Cash,accepted,2020-07-12
14503,1183,51,500,Paypal,accepted,2020-07-12
14504,1596,52,200,Cash,accepted,2020-08-16
14505,229,52,500,Cash,accepted,2020-08-16
14506,2413,52,200,Cash,accepted,2020-08-16
14507,2410,52,0,Cash,accepted,2020-08-16
14508,931,52,0,Cash,accepted,2020-08-16
14509,840,52,0,Debit Card,accepted,2020-08-16
14510,1102,52,200,Paypal,accepted,2020-08-16
14511,372,52,0,Debit Card,accepted,2020-08-16
14512,449,52,200,Debit Card,accepted,2020-08-16
14513,304,52,0,Debit Card,accepted,2020-08-16
14514,2418,52,500,Cash,accepted,2020-08-16
14515,198,52,500,Paypal,accepted,2020-08-16
14516,1668,52,200,Cash,rejected,2020-08-16
14517,2262,52,0,Cash,rejected,2020-08-16
14518,55,52,200,Debit Card,rejected,2020-08-16
14519,1564,52,500,Cash,accepted,2020-08-16
14520,1625,52,500,Cash,rejected,2020-08-16
14521,57,52,500,Paypal,accepted,2020-08-16
14522,82,52,200,Cash,accepted,2020-08-16
14523,9,52,500,Cash,accepted,2020-08-16
14524,468,52,0,Paypal,rejected,2020-08-16
14525,612,52,200,Debit Card,accepted,2020-08-16
14526,1329,52,500,Cash,accepted,2020-08-16
14527,332,52,500,Cash,accepted,2020-08-16
14528,96,52,500,Cash,accepted,2020-08-16
14529,1235,52,0,Cash,rejected,2020-08-16
14530,921,52,200,Cash,rejected,2020-08-16
14531,1607,52,0,Cash,accepted,2020-08-16
14532,1474,52,200,Cash,rejected,2020-08-16
14533,1479,52,500,Cash,rejected,2020-08-16
14534,2375,52,200,Debit Card,accepted,2020-08-16
14535,326,52,500,Debit Card,accepted,2020-08-16
14536,2405,52,500,Cash,accepted,2020-08-16
14537,17,52,0,Debit Card,accepted,2020-08-16
14538,1497,52,500,Cash,accepted,2020-08-16
14539,584,52,0,Paypal,accepted,2020-08-16
14540,269,52,0,Paypal,accepted,2020-08-16
14541,1093,52,500,Debit Card,accepted,2020-08-16
14542,866,52,500,Debit Card,accepted,2020-08-16
14543,1700,52,0,Debit Card,accepted,2020-08-16
14544,71,52,200,Paypal,accepted,2020-08-16
14545,1969,52,500,Cash,accepted,2020-08-16
14546,220,52,0,Cash,accepted,2020-08-16
14547,105,52,500,Paypal,accepted,2020-08-16
14548,1852,52,0,Paypal,accepted,2020-08-16
14549,817,52,200,Cash,accepted,2020-08-16
14550,2140,52,0,Cash,accepted,2020-08-16
14551,1939,52,500,Debit Card,accepted,2020-08-16
14552,2358,52,200,Cash,accepted,2020-08-16
14553,172,52,500,Debit Card,rejected,2020-08-16
14554,542,52,200,Cash,accepted,2020-08-16
14555,2185,52,0,Debit Card,accepted,2020-08-16
14556,1893,52,500,Cash,accepted,2020-08-16
14557,1491,52,200,Debit Card,accepted,2020-08-16
14558,2445,52,0,Cash,accepted,2020-08-16
14559,1561,52,0,Paypal,accepted,2020-08-16
14560,1061,52,500,Cash,rejected,2020-08-16
14561,1132,52,200,Paypal,accepted,2020-08-16
14562,653,52,0,Debit Card,rejected,2020-08-16
14563,616,52,500,Paypal,accepted,2020-08-16
14564,261,52,500,Cash,accepted,2020-08-16
14565,2053,52,200,Cash,accepted,2020-08-16
14566,2423,52,0,Paypal,accepted,2020-08-16
14567,1316,52,500,Cash,accepted,2020-08-16
14568,1535,52,500,Cash,rejected,2020-08-16
14569,189,52,500,Paypal,accepted,2020-08-16
14570,1372,52,500,Paypal,accepted,2020-08-16
14571,2096,52,200,Paypal,accepted,2020-08-16
14572,1364,52,200,Paypal,rejected,2020-08-16
14573,1831,52,0,Paypal,accepted,2020-08-16
14574,437,52,500,Cash,accepted,2020-08-16
14575,845,52,200,Debit Card,accepted,2020-08-16
14576,142,52,500,Cash,accepted,2020-08-16
14577,102,52,200,Cash,rejected,2020-08-16
14578,735,52,0,Cash,rejected,2020-08-16
14579,1308,52,0,Debit Card,accepted,2020-08-16
14580,408,52,200,Cash,accepted,2020-08-16
14581,1542,52,200,Paypal,accepted,2020-08-16
14582,1921,52,500,Paypal,accepted,2020-08-16
14583,1393,52,0,Cash,accepted,2020-08-16
14584,1451,52,200,Paypal,accepted,2020-08-16
14585,1383,52,0,Cash,accepted,2020-08-16
14586,1292,52,0,Debit Card,rejected,2020-08-16
14587,2257,52,200,Cash,rejected,2020-08-16
14588,463,52,200,Debit Card,accepted,2020-08-16
14589,2320,52,0,Paypal,rejected,2020-08-16
14590,1640,52,200,Paypal,accepted,2020-08-16
14591,1434,52,200,Cash,accepted,2020-08-16
14592,1280,52,0,Cash,accepted,2020-08-16
14593,454,52,200,Cash,rejected,2020-08-16
14594,1377,52,500,Cash,accepted,2020-08-16
14595,1918,52,500,Cash,accepted,2020-08-16
14596,342,52,200,Cash,accepted,2020-08-16
14597,1825,52,500,Cash,accepted,2020-08-16
14598,2466,52,200,Cash,accepted,2020-08-16
14599,2309,52,0,Paypal,accepted,2020-08-16
14600,985,52,0,Paypal,accepted,2020-08-16
14601,133,52,500,Cash,accepted,2020-08-16
14602,214,52,0,Paypal,rejected,2020-08-16
14603,588,52,200,Paypal,accepted,2020-08-16
14604,514,52,500,Cash,accepted,2020-08-16
14605,1397,52,0,Paypal,accepted,2020-08-16
14606,376,52,0,Paypal,accepted,2020-08-16
14607,1223,52,200,Cash,accepted,2020-08-16
14608,137,52,200,Cash,rejected,2020-08-16
14609,213,52,500,Debit Card,accepted,2020-08-16
14610,1863,52,0,Cash,accepted,2020-08-16
14611,1,52,0,Debit Card,accepted,2020-08-16
14612,746,52,500,Paypal,accepted,2020-08-16
14613,2339,52,500,Debit Card,rejected,2020-08-16
14614,2500,52,0,Cash,accepted,2020-08-16
14615,724,52,200,Cash,accepted,2020-08-16
14616,1874,52,500,Paypal,rejected,2020-08-16
14617,2036,52,500,Cash,rejected,2020-08-16
14618,744,52,500,Cash,accepted,2020-08-16
14619,1380,52,500,Paypal,accepted,2020-08-16
14620,1240,52,500,Paypal,accepted,2020-08-16
14621,1811,52,200,Cash,accepted,2020-08-16
14622,39,52,500,Debit Card,accepted,2020-08-16
14623,1866,52,0,Cash,accepted,2020-08-16
14624,2062,52,500,Paypal,accepted,2020-08-16
14625,2209,52,0,Debit Card,accepted,2020-08-16
14626,2047,52,0,Debit Card,accepted,2020-08-16
14627,1087,52,500,Cash,accepted,2020-08-16
14628,2234,52,200,Paypal,accepted,2020-08-16
14629,1297,52,500,Paypal,accepted,2020-08-16
14630,799,52,0,Paypal,accepted,2020-08-16
14631,2063,52,200,Cash,accepted,2020-08-16
14632,234,52,0,Cash,rejected,2020-08-16
14633,1717,52,500,Cash,rejected,2020-08-16
14634,346,52,200,Paypal,accepted,2020-08-16
14635,745,52,500,Debit Card,accepted,2020-08-16
14636,1472,52,200,Paypal,accepted,2020-08-16
14637,2406,52,500,Cash,accepted,2020-08-16
14638,2177,52,0,Debit Card,accepted,2020-08-16
14639,1530,52,0,Paypal,accepted,2020-08-16
14640,548,52,0,Debit Card,rejected,2020-08-16
14641,1655,52,0,Cash,rejected,2020-08-16
14642,1946,52,500,Cash,rejected,2020-08-16
14643,2232,52,500,Paypal,accepted,2020-08-16
14644,2459,52,0,Paypal,accepted,2020-08-16
14645,493,52,0,Paypal,rejected,2020-08-16
14646,1018,52,500,Debit Card,accepted,2020-08-16
14647,144,52,500,Paypal,accepted,2020-08-16
14648,1454,52,200,Cash,accepted,2020-08-16
14649,2452,52,0,Cash,accepted,2020-08-16
14650,284,52,200,Cash,rejected,2020-08-16
14651,1141,52,500,Cash,rejected,2020-08-16
14652,1821,52,500,Paypal,rejected,2020-08-16
14653,749,52,500,Cash,accepted,2020-08-16
14654,243,52,200,Cash,accepted,2020-08-16
14655,2421,52,500,Cash,accepted,2020-08-16
14656,364,52,0,Debit Card,accepted,2020-08-16
14657,821,52,500,Cash,accepted,2020-08-16
14658,914,52,200,Cash,accepted,2020-08-16
14659,2321,52,200,Paypal,accepted,2020-08-16
14660,966,52,0,Paypal,accepted,2020-08-16
14661,339,52,0,Debit Card,rejected,2020-08-16
14662,257,52,0,Debit Card,rejected,2020-08-16
14663,951,52,500,Cash,accepted,2020-08-16
14664,1901,52,500,Debit Card,accepted,2020-08-16
14665,479,52,0,Paypal,accepted,2020-08-16
14666,1238,52,200,Paypal,accepted,2020-08-16
14667,1667,52,500,Debit Card,accepted,2020-08-16
14668,947,52,500,Cash,accepted,2020-08-16
14669,1721,52,200,Debit Card,accepted,2020-08-16
14670,637,52,200,Debit Card,rejected,2020-08-16
14671,149,52,0,Cash,accepted,2020-08-16
14672,1143,52,200,Cash,accepted,2020-08-16
14673,1881,52,500,Paypal,rejected,2020-08-16
14674,106,52,200,Cash,accepted,2020-08-16
14675,1623,52,200,Debit Card,accepted,2020-08-16
14676,1122,52,500,Cash,accepted,2020-08-16
14677,1287,52,200,Cash,rejected,2020-08-16
14678,2087,52,500,Paypal,accepted,2020-08-16
14679,1489,52,0,Debit Card,accepted,2020-08-16
14680,24,52,200,Paypal,rejected,2020-08-16
14681,990,52,500,Cash,accepted,2020-08-16
14682,797,52,0,Cash,accepted,2020-08-16
14683,2377,52,200,Cash,accepted,2020-08-16
14684,1124,52,0,Debit Card,accepted,2020-08-16
14685,2199,52,500,Debit Card,accepted,2020-08-16
14686,1923,52,200,Debit Card,accepted,2020-08-16
14687,1959,52,500,Cash,accepted,2020-08-16
14688,2398,52,200,Cash,accepted,2020-08-16
14689,2259,52,500,Paypal,accepted,2020-08-16
14690,2288,52,200,Debit Card,accepted,2020-08-16
14691,457,52,500,Cash,rejected,2020-08-16
14692,157,52,0,Paypal,accepted,2020-08-16
14693,1422,52,500,Cash,accepted,2020-08-16
14694,894,52,0,Cash,accepted,2020-08-16
14695,2492,52,500,Cash,accepted,2020-08-16
14696,1037,52,200,Paypal,accepted,2020-08-16
14697,1332,52,200,Cash,accepted,2020-08-16
14698,1104,52,500,Debit Card,rejected,2020-08-16
14699,2282,52,0,Paypal,accepted,2020-08-16
14700,1331,52,200,Debit Card,accepted,2020-08-16
14701,1880,52,200,Cash,accepted,2020-08-16
14702,1458,52,0,Debit Card,accepted,2020-08-16
14703,2042,52,500,Paypal,rejected,2020-08-16
14704,875,52,200,Paypal,accepted,2020-08-16
14705,578,52,200,Cash,accepted,2020-08-16
14706,844,52,200,Cash,accepted,2020-08-16
14707,670,52,200,Cash,rejected,2020-08-16
14708,1712,52,200,Paypal,accepted,2020-08-16
14709,623,52,0,Cash,accepted,2020-08-16
14710,535,52,0,Cash,accepted,2020-08-16
14711,1961,52,0,Cash,accepted,2020-08-16
14712,53,52,500,Cash,accepted,2020-08-16
14713,1515,52,500,Debit Card,accepted,2020-08-16
14714,2251,52,0,Cash,accepted,2020-08-16
14715,378,52,200,Debit Card,accepted,2020-08-16
14716,113,52,500,Cash,rejected,2020-08-16
14717,1034,52,200,Cash,accepted,2020-08-16
14718,2124,52,500,Debit Card,accepted,2020-08-16
14719,2433,52,200,Paypal,accepted,2020-08-16
14720,2238,52,200,Cash,rejected,2020-08-16
14721,929,52,500,Cash,accepted,2020-08-16
14722,1512,52,500,Paypal,accepted,2020-08-16
14723,827,52,200,Paypal,accepted,2020-08-16
14724,111,52,500,Cash,rejected,2020-08-16
14725,1974,52,0,Cash,accepted,2020-08-16
14726,67,52,0,Paypal,rejected,2020-08-16
14727,1529,52,200,Debit Card,accepted,2020-08-16
14728,833,52,0,Paypal,accepted,2020-08-16
14729,2136,52,0,Cash,accepted,2020-08-16
14730,1513,52,200,Debit Card,rejected,2020-08-16
14731,1527,52,200,Cash,rejected,2020-08-16
14732,2307,52,500,Cash,accepted,2020-08-16
14733,1392,52,500,Paypal,rejected,2020-08-16
14734,2098,52,500,Debit Card,accepted,2020-08-16
14735,1446,52,200,Cash,rejected,2020-08-16
14736,2474,52,200,Cash,accepted,2020-08-16
14737,760,52,0,Cash,rejected,2020-08-16
14738,650,52,0,Paypal,rejected,2020-08-16
14739,1755,52,500,Paypal,rejected,2020-08-16
14740,860,52,0,Cash,rejected,2020-08-16
14741,1220,52,0,Cash,accepted,2020-08-16
14742,1962,52,200,Cash,accepted,2020-08-16
14743,1128,52,0,Paypal,accepted,2020-08-16
14744,967,52,0,Paypal,accepted,2020-08-16
14745,2280,52,0,Cash,accepted,2020-08-16
14746,681,52,500,Paypal,accepted,2020-08-16
14747,882,52,200,Debit Card,accepted,2020-08-16
14748,1582,52,0,Paypal,accepted,2020-08-16
14749,1971,52,500,Debit Card,rejected,2020-08-16
14750,767,52,500,Paypal,accepted,2020-08-16
14751,1069,52,500,Debit Card,rejected,2020-08-16
14752,1832,52,500,Cash,accepted,2020-08-16
14753,354,52,0,Debit Card,rejected,2020-08-16
14754,2444,52,200,Debit Card,rejected,2020-08-16
14755,1869,52,0,Cash,accepted,2020-08-16
14756,800,52,0,Paypal,rejected,2020-08-16
14757,2038,52,500,Debit Card,accepted,2020-08-16
14758,494,52,200,Debit Card,accepted,2020-08-16
14759,989,52,0,Cash,rejected,2020-08-16
14760,365,52,200,Cash,accepted,2020-08-16
14761,1169,52,200,Cash,accepted,2020-08-16
14762,2356,52,500,Cash,accepted,2020-08-16
14763,697,52,0,Cash,accepted,2020-08-16
14764,1684,52,500,Cash,accepted,2020-08-16
14765,1519,52,0,Cash,rejected,2020-08-16
14766,1161,52,200,Cash,accepted,2020-08-16
14767,2248,52,200,Debit Card,accepted,2020-08-16
14768,1975,52,500,Cash,accepted,2020-08-16
14769,1272,52,0,Cash,accepted,2020-08-16
14770,848,52,200,Cash,accepted,2020-08-16
14771,730,52,200,Paypal,accepted,2020-08-16
14772,969,52,0,Debit Card,accepted,2020-08-16
14773,1281,52,500,Cash,accepted,2020-08-16
14774,108,52,0,Cash,accepted,2020-08-16
14775,3,52,0,Debit Card,rejected,2020-08-16
14776,513,52,200,Debit Card,rejected,2020-08-16
14777,212,52,0,Paypal,accepted,2020-08-16
14778,1774,52,0,Debit Card,accepted,2020-08-16
14779,1892,52,0,Cash,rejected,2020-08-16
14780,508,52,0,Cash,rejected,2020-08-16
14781,241,52,500,Debit Card,accepted,2020-08-16
14782,2318,52,500,Cash,rejected,2020-08-16
14783,686,52,0,Paypal,accepted,2020-08-16
14784,281,52,500,Cash,accepted,2020-08-16
14785,2125,52,0,Cash,accepted,2020-08-16
14786,2263,52,500,Debit Card,accepted,2020-08-16
14787,2293,52,0,Paypal,rejected,2020-08-16
14788,626,52,0,Cash,rejected,2020-08-16
14789,585,52,200,Cash,accepted,2020-08-16
14790,2099,52,0,Paypal,rejected,2020-08-16
14791,1365,52,0,Paypal,accepted,2020-08-16
14792,16,52,200,Paypal,accepted,2020-08-16
14793,2408,52,200,Paypal,rejected,2020-08-16
14794,2360,52,0,Paypal,accepted,2020-08-16
14795,776,52,500,Paypal,accepted,2020-08-16
14796,1956,52,200,Cash,rejected,2020-08-16
14797,793,52,200,Paypal,accepted,2020-08-16
14798,1649,52,500,Cash,accepted,2020-08-16
14799,1782,52,500,Paypal,accepted,2020-08-16
14800,72,52,0,Cash,accepted,2020-08-16
14801,248,52,200,Cash,accepted,2020-08-16
14802,1936,52,0,Debit Card,rejected,2020-08-16
14803,761,52,200,Paypal,accepted,2020-08-16
14804,263,52,0,Debit Card,accepted,2020-08-16
14805,683,52,0,Paypal,rejected,2020-08-16
14806,1757,52,0,Debit Card,accepted,2020-08-16
14807,178,52,500,Cash,accepted,2020-08-16
14808,1279,52,500,Cash,rejected,2020-08-16
14809,1514,52,0,Paypal,accepted,2020-08-16
14810,1130,52,200,Cash,accepted,2020-08-16
14811,1877,52,500,Cash,accepted,2020-08-16
14812,370,52,0,Cash,accepted,2020-08-16
14813,2121,52,200,Paypal,accepted,2020-08-16
14814,2283,52,0,Cash,rejected,2020-08-16
14815,879,52,200,Paypal,accepted,2020-08-16
14816,1781,52,200,Paypal,rejected,2020-08-16
14817,950,52,200,Paypal,accepted,2020-08-16
14818,403,52,0,Cash,accepted,2020-08-16
14819,51,52,200,Cash,rejected,2020-08-16
14820,1992,52,200,Debit Card,rejected,2020-08-16
14821,593,52,0,Cash,accepted,2020-08-16
14822,1843,52,0,Debit Card,rejected,2020-08-16
14823,1688,52,500,Cash,accepted,2020-08-16
14824,271,52,0,Paypal,rejected,2020-08-16
14825,2188,52,0,Debit Card,accepted,2020-08-16
14826,874,52,500,Cash,accepted,2020-08-16
14827,441,52,0,Cash,accepted,2020-08-16
14828,809,52,0,Cash,accepted,2020-08-16
14829,677,52,0,Debit Card,rejected,2020-08-16
14830,1039,52,0,Cash,accepted,2020-08-16
14831,1352,52,500,Paypal,accepted,2020-08-16
14832,2183,52,200,Cash,accepted,2020-08-16
14833,249,52,500,Cash,accepted,2020-08-16
14834,481,52,500,Cash,rejected,2020-08-16
14835,1113,52,200,Cash,accepted,2020-08-16
14836,1437,52,200,Debit Card,accepted,2020-08-16
14837,83,52,0,Cash,accepted,2020-08-16
14838,1864,52,0,Paypal,accepted,2020-08-16
14839,419,52,200,Cash,rejected,2020-08-16
14840,852,52,200,Debit Card,rejected,2020-08-16
14841,358,52,500,Cash,accepted,2020-08-16
14842,2396,52,500,Debit Card,accepted,2020-08-16
14843,1770,52,200,Debit Card,accepted,2020-08-16
14844,1628,52,200,Paypal,accepted,2020-08-16
14845,2343,52,200,Debit Card,accepted,2020-08-16
14846,630,52,200,Cash,accepted,2020-08-16
14847,1801,52,500,Paypal,accepted,2020-08-16
14848,1925,52,500,Debit Card,rejected,2020-08-16
14849,1639,52,500,Paypal,accepted,2020-08-16
14850,1991,52,0,Cash,accepted,2020-08-16
14851,2344,52,500,Cash,rejected,2020-08-16
14852,975,52,0,Debit Card,accepted,2020-08-16
14853,522,52,200,Paypal,rejected,2020-08-16
14854,173,52,0,Paypal,accepted,2020-08-16
14855,52,52,0,Paypal,accepted,2020-08-16
14856,2240,52,200,Paypal,rejected,2020-08-16
14857,2001,52,200,Debit Card,accepted,2020-08-16
14858,1144,52,200,Paypal,rejected,2020-08-16
14859,1953,52,500,Paypal,accepted,2020-08-16
14860,1469,52,500,Cash,accepted,2020-08-16
14861,2306,52,500,Cash,accepted,2020-08-16
14862,1199,52,500,Cash,accepted,2020-08-16
14863,1861,52,200,Debit Card,accepted,2020-08-16
14864,1482,52,200,Cash,accepted,2020-08-16
14865,89,52,200,Debit Card,accepted,2020-08-16
14866,946,52,500,Debit Card,accepted,2020-08-16
14867,1986,52,0,Cash,accepted,2020-08-16
14868,2486,52,500,Cash,accepted,2020-08-16
14869,2386,52,200,Debit Card,accepted,2020-08-16
14870,2319,52,200,Paypal,accepted,2020-08-16
14871,960,52,500,Cash,accepted,2020-08-16
14872,1125,52,200,Cash,accepted,2020-08-16
14873,302,52,0,Cash,rejected,2020-08-16
14874,2167,52,0,Cash,rejected,2020-08-16
14875,2153,52,500,Cash,accepted,2020-08-16
14876,742,52,200,Cash,accepted,2020-08-16
14877,1575,52,0,Cash,accepted,2020-08-16
14878,1752,52,200,Paypal,accepted,2020-08-16
14879,1353,52,200,Paypal,accepted,2020-08-16
14880,752,52,500,Cash,rejected,2020-08-16
14881,906,52,200,Cash,accepted,2020-08-16
14882,953,52,0,Cash,accepted,2020-08-16
14883,238,52,500,Paypal,accepted,2020-08-16
14884,2457,52,0,Debit Card,accepted,2020-08-16
14885,1631,52,200,Cash,accepted,2020-08-16
14886,1518,52,0,Paypal,accepted,2020-08-16
14887,2024,52,200,Paypal,accepted,2020-08-16
14888,2287,52,500,Debit Card,accepted,2020-08-16
14889,1624,52,500,Debit Card,accepted,2020-08-16
14890,1427,52,200,Cash,accepted,2020-08-16
14891,475,52,200,Cash,accepted,2020-08-16
14892,1054,52,0,Debit Card,accepted,2020-08-16
14893,2270,52,0,Debit Card,accepted,2020-08-16
14894,2468,52,200,Cash,accepted,2020-08-16
14895,1972,52,0,Paypal,accepted,2020-08-16
14896,353,52,200,Debit Card,accepted,2020-08-16
14897,1100,52,500,Paypal,accepted,2020-08-16
14898,2249,52,500,Cash,accepted,2020-08-16
14899,415,52,200,Paypal,accepted,2020-08-16
14900,1555,52,0,Paypal,accepted,2020-08-16
14901,1761,52,500,Debit Card,rejected,2020-08-16
14902,1106,52,200,Cash,accepted,2020-08-16
14903,1572,52,500,Cash,accepted,2020-08-16
14904,118,52,200,Debit Card,rejected,2020-08-16
14905,1511,52,500,Paypal,accepted,2020-08-16
14906,838,52,0,Debit Card,accepted,2020-08-16
14907,1591,52,500,Cash,accepted,2020-08-16
14908,2160,52,0,Paypal,accepted,2020-08-16
14909,2261,52,200,Paypal,accepted,2020-08-16
14910,734,52,200,Paypal,accepted,2020-08-16
14911,801,52,500,Cash,rejected,2020-08-16
14912,1682,52,200,Paypal,rejected,2020-08-16
14913,2246,52,200,Cash,accepted,2020-08-16
14914,538,52,200,Cash,accepted,2020-08-16
14915,1594,52,200,Cash,accepted,2020-08-16
14916,847,52,0,Cash,accepted,2020-08-16
14917,1196,52,200,Cash,rejected,2020-08-16
14918,1618,52,0,Cash,accepted,2020-08-16
14919,1375,52,500,Cash,rejected,2020-08-16
14920,2378,52,0,Debit Card,rejected,2020-08-16
14921,988,52,0,Debit Card,accepted,2020-08-16
14922,2465,52,200,Debit Card,accepted,2020-08-16
14923,503,52,200,Cash,rejected,2020-08-16
14924,1178,52,500,Debit Card,accepted,2020-08-16
14925,1455,52,200,Cash,accepted,2020-08-16
14926,888,52,200,Cash,accepted,2020-08-16
14927,1577,52,200,Cash,accepted,2020-08-16
14928,818,52,500,Debit Card,rejected,2020-08-16
14929,1430,52,200,Cash,accepted,2020-08-16
14930,2340,52,0,Cash,accepted,2020-08-16
14931,2162,52,200,Cash,rejected,2020-08-16
14932,2329,52,0,Cash,accepted,2020-08-16
14933,1584,52,500,Cash,accepted,2020-08-16
14934,2494,52,0,Cash,accepted,2020-08-16
14935,150,52,200,Paypal,accepted,2020-08-16
14936,1288,52,500,Cash,accepted,2020-08-16
14937,239,52,200,Cash,accepted,2020-08-16
14938,2370,52,200,Cash,rejected,2020-08-16
14939,1538,52,500,Debit Card,rejected,2020-08-16
14940,2412,52,0,Cash,accepted,2020-08-16
